Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,NB1,,,,NB2,,,,NB3,,,,NB4,,,,NB5,,,,NB6,,,,RP,,,,
Number (#),Process,Sub-process,Parameter name,Description,Unit,Type of distribution,c (default),a (min),b (max),σ2 (variance),c (default),a (min),b (max),σ2 (variance),c (default),a (min),b (max),σ2 (variance),c (default),a (min),b (max),σ2 (variance),c,a (min),b (max),σ2 (variance),c,a (min),b (max),σ2 (variance),c,a (min),b (max),σ2 (variance),Comments
Technical parameters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Use-on-Land,UOL Digestate (current-day feedstock - CF),N2_dig_REF,N released as N2,% N applied dig,TD,8,6.4,8,0.14222222222222233,0,0,0,0,8,6.4,8,0.14222222222222233,8,6.4,8,0.14222222222222233,0,0,0,0,7.824000000000001,7.824000000000001,7.824000000000001,7.894919286223335e-16,0,0,0,0,See Supplementary Information explanatory notes (section 4.10)
83,Use-on-Land,UOL Digestate (current-day feedstock - CF),P_uptaken_dig_REF,P uptaken by plants,% P applied dig,TD,41.400000000000006,32.4,50.4,13.500000000000025,0,0,0,0,41.4,32.4,50.4,13.500000000000025,41.4,32.4,50.4,13.500000000000025,0,0,0,0,13.812998380185185,13.81,13.812998380185185,4.994602057371998e-07,0,0,0,0,See Supplementary Information explanatory notes (section 4.10)
84,Use-on-Land,UOL Digestate (current-day feedstock - CF),P_leached_dig_REF,"P lost to water (run-off, erosion, drainage, from stables)-Surface Water",% P applied dig,TD,4,3.2,4.8,0.10666666666666676,0,0,0,0,4,3.2,4.8,0.10666666666666676,4,3.2,4.8,0.10666666666666676,0,0,0,0,4,3.2,4.8,0.10666666666666676,0,0,0,0,See Supplementary Information explanatory notes (section 4.10)
85,Use-on-Land,UOL Digestate (current-day feedstock - CF),P_leached_dig_GW_REF,"P lost to water (run-off, erosion, drainage, from stables)-Ground Water",% P applied dig,TD,4,3.2,4.8,0.10666666666666676,0,0,0,0,4,3.2,4.8,0.10666666666666676,4,3.2,4.8,0.10666666666666676,0,0,0,0,82.18700161981482,58.987001619814826,82.18700161981482,29.902222222222157,0,0,0,0,See Supplementary Information explanatory notes (section 4.10)
86,Use-on-Land,UOL Digestate (current-day feedstock - CF),P_stored_dig_REF,P stored in soils,% P applied dig,TD,50.6,41.6,59.6,13.499999999999948,0,0,0,0,50.6,41.6,59.6,13.499999999999948,50.6,41.6,59.6,13.499999999999948,0,0,0,0,0,0,23.199999999999996,29.902222222222207,0,0,0,0,See Supplementary Information explanatory notes (section 4.10)
87,Use-on-Land,UOL Digestate (current-day feedstock - CF),C_seq_dig_REF,C sequestration over 100y,% C applied,TD,,,,,,,,,,,,,,,,,,,,,11,8.2,13,0.9688888888888902,,,,,See Supplementary Information explanatory notes (section 4.10)
88,NPK & other substitution,UOL Digestate (current-day feedstock - CF),N_fert_subst_dig_REF,N substitution efficiency,kg N/kg N applied dig,TD,0.546,0.546,0.819,0.0041405,0,0,0,0,0.546,0.546,0.819,0.0041405,0.546,0.546,0.819,0.0041405,0,0,0,0,0.9335,0.7468,1.1201999999999999,0.0058094816666666525,0,0,0,0,See Supplementary Information explanatory notes (section 4.10)
89,NPK & other substitution,UOL Digestate (current-day feedstock - CF),P_fert_subst_dig_REF,P substitution efficiency,kg P/kg P applied dig,TD,0.46,0.36,0.56,0.001666666666666668,0,0,0,0,0.46,0.36,0.56,0.001666666666666668,0.46,0.36,0.56,0.001666666666666668,0,0,0,0,0.15347775977983538,0.15344444444444444,0.15347775977983538,6.16617544061763e-11,0,0,0,0,See Supplementary Information explanatory notes (section 4.10)
90,NPK & other substitution,UOL Digestate (current-day feedstock - CF),K_fert_subst_dig_REF,K substitution efficiency,kg K/kg K applied dig,TD,0.73,0.58,0.88,0.00375,0,0,0,0,0.73,0.58,0.88,0.00375,0.73,0.58,0.88,0.00375,0,0,0,0,0.73,0.58,0.88,0.00375,0,0,0,0,See Supplementary Information explanatory notes (section 4.10)
91,Use-on-Land,UOL concentrated P-fertiliser (Advanced scenario - AP),N_Pfert_SW,N emission to water (SurfaceWater),% N applied,TD,1,0.3,3,0.32722222222222214,0,0,0,0,1.0000000000000002,0.3,3,0.3272222222222221,1.0000000000000002,0.3,3,0.3272222222222221,1,0.3,3,0.32722222222222214,0.1,0.08000000000000002,0.12,6.666666666666674e-05,0,0,0,0,See Supplementary Information explanatory notes (section 4.9)
92,Use-on-Land,UOL concentrated P-fertiliser (Advanced scenario - AP),N_Pfert_GW,N emission to water (GroundWater),% N applied,TD,9,0,25,26.72222222222222,0,0,0,0,9,0,25,26.72222222222222,9,0,25,26.72222222222222,9,0,25,26.72222222222222,2.9,2.32,3.48,0.056066666666666654,0,0,0,0,See Supplementary Information explanatory notes (section 4.9)
93,Use-on-Land,UOL concentrated P-fertiliser (Advanced scenario - AP),N2O_Pfert,N2O-N emission,% N applied,TD,1,0.3,3,0.32722222222222214,0,0,3,0.5,1.0000000000000002,0.3,3,0.3272222222222221,1.0000000000000002,0.3,3,0.3272222222222221,1,0.3,3,0.32722222222222214,0.1,0.1,3,0.4672222222222221,0,0,0,0,See Supplementary Information explanatory notes (section 4.9)
94,Use-on-Land,UOL concentrated P-fertiliser (Advanced scenario - AP),NH3_Pfert,NH3-N emission,% N applied,TD,1,0.3,3,0.32722222222222214,0,0,3,0.5,1.0000000000000002,0.3,3,0.3272222222222221,1.0000000000000002,0.3,3,0.3272222222222221,1,0.3,3,0.32722222222222214,0.1,0.1,3,0.4672222222222221,0,0,0,0,See Supplementary Information explanatory notes (section 4.9)
95,Use-on-Land,UOL concentrated P-fertiliser (Advanced scenario - AP),N_stored_Pfert,N stored in soil,% N applied,TD,0,0,3,0.5,0,0,0,0,0,0,3,0.5,0,0,3,0.5,0,0,3,0.5,90,81,99.00000000000001,13.5000000000001,0,0,0,0,See Supplementary Information explanatory notes (section 4.9)
96,Use-on-Land,UOL concentrated P-fertiliser (Advanced scenario - AP),N_uptaken_Pfert,N uptaken by plants,% N applied,TD,80,64,96,42.666666666666664,0,0,0,0,80,64,96,42.666666666666664,80,64,96,42.666666666666664,80,64,96,42.666666666666664,6,0,26.400000000000002,31.92000000000001,0,0,0,0,See Supplementary Information explanatory notes (section 4.9)
97,Use-on-Land,UOL concentrated P-fertiliser (Advanced scenario - AP),N2_Pfert,N released as N2,% N applied,TD,8,6.400000000000002,9.600000000000001,0.426666666666667,0,0,0,0,8.000000000000002,6.4,9.6,0.426666666666667,8.000000000000002,6.4,9.6,0.426666666666667,8,6.4,9.6,0.426666666666667,0.8,0.8,0.8,0,0,0,0,0,See Supplementary Information explanatory notes (section 4.9)
98,Use-on-Land,UOL concentrated P-fertiliser (Advanced scenario - AP),P_uptaken_Pfert,P uptaken by plants,% P applied,TD,90,72.00000000000001,97.2,28.080000000000126,83.7,66.60000000000001,97.2,39.19500000000006,81,64.8,97.2,43.74000000000003,90,90,90,0,90,90,90,0,76.5,38.25,97.2,149.07375000000002,90,64.8,97.2,48.24000000000008,See Supplementary Information explanatory notes (section 4.9)
99,Use-on-Land,UOL concentrated P-fertiliser (Advanced scenario - AP),P_leached_Pfert,"P lost to water (run-off, erosion, drainage, from stables)-Surface Water",% P applied ,TD,4,3.2,4.8,0.10666666666666676,4,3.2,4.8,0.10666666666666676,4,3.2,4.8,0.10666666666666676,4,3.2,4.8,0.10666666666666676,4,3.2,4.8,0.10666666666666676,4,3.2,4.8,0.10666666666666676,4,3.2,4.8,0.10666666666666676,See Supplementary Information explanatory notes (section 4.9)
100,Use-on-Land,UOL concentrated P-fertiliser (Advanced scenario - AP),P_leached_Pfert_GW,"P lost to water (run-off, erosion, drainage, from stables)-Ground Water",% P applied,TD,4,3.2,4.8,0.10666666666666676,4,3.2,4.8,0.10666666666666676,4,3.2,4.8,0.10666666666666676,4,3.2,4.8,0.10666666666666676,4,3.2,4.8,0.10666666666666676,4,3.2,4.8,0.10666666666666676,4,3.2,4.8,0.10666666666666676,See Supplementary Information explanatory notes (section 4.9)
101,Use-on-Land,UOL concentrated P-fertiliser (Advanced scenario - AP),P_stored_Pfert,P stored in soils,% P applied ,TD,2,0,19.999999999999986,20.22222222222219,8.299999999999997,0,25.4,27.95722222222222,11,0,27.200000000000003,31.202222222222225,2,0,2,0.2222222222222222,2,0,2,0.2222222222222222,15.5,0,53.75,127.56597222222221,2,0,27.200000000000003,38.30222222222223,See Supplementary Information explanatory notes (section 4.9)
102,Use-on-Land,UOL concentrated P-fertiliser (Advanced scenario - AP),C_seq_Pfert,C sequestration over 100y,% C applied,TD,,,,,,,,,,,,,,,,,,,,,90,72,90,18,,,,,See Supplementary Information explanatory notes (section 4.9)
103,NPK & other substitution,UOL concentrated P-fertiliser (Advanced scenario - AP),Nsubst_Pfert,N substitution efficiency,kg N/kg N applied P-fract,TD,1,0.8,1.2,0.006666666666666672,1,0,0,0.05555555555555555,0,0,0,0,0,0,0,0,1,0,0,0.05555555555555555,0.1,0,0.33,0.004772222222222222,0,0,0,0,See Supplementary Information explanatory notes (section 4.9)
104,NPK & other substitution,UOL concentrated P-fertiliser (Advanced scenario - AP),Psubst_Pfert,P substitution efficiency,kg P/kg P applied P-fract,TD,0,0.8000000000000002,1.08,0.052355555555555565,0,0.7400000000000001,1.08,0.050822222222222234,0,0.72,1.08,0.0504,0,1,1,0.05555555555555555,0,1,1,0.05555555555555555,0,0.425,1.08,0.049334722222222224,0,0,0,0,See Supplementary Information explanatory notes (section 4.9)
105,NPK & other substitution,UOL concentrated P-fertiliser (Advanced scenario - AP),Ksubst_Pfert,K substitution efficiency,kg K/kg K applied P-fract,TD,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0.73,0.584,0.876,0.0035526666666666545,0.5321776927041153,0.5321776927041153,1,0.012158761733535842,0,0,0,0,See Supplementary Information explanatory notes (section 4.9)
106,Use-on-Land,UOL concentrated P-fertiliser (Advanced scenario - AP),Spreading_Ash,Diesel for tractor,L diesel/kg product applied,TD,0.0009280742459396751,0.0009280742459396751,0.0009280742459396751,1.176434648964306e-23,0.0009280742459396751,0.0009280742459396751,0.0009280742459396751,1.176434648964306e-23,0.0009280742459396751,0.0009280742459396751,0.0009280742459396751,1.176434648964306e-23,0.0009280742459396751,0.0009280742459396751,0.0009280742459396751,1.176434648964306e-23,0.0009280742459396751,0.0009280742459396751,0.0009280742459396751,1.176434648964306e-23,0.0009280742459396751,0.0009280742459396751,0.0009280742459396751,1.176434648964306e-23,0,0.0009280742459396751,0.0009280742459396751,4.785121144313869e-08,Assumed a range ±20% around default value
107,Use-on-Land,UOL Mineral N-fertilizer ,N_SW_MF,N emission to water (SurfaceWater),% N applied min fertilizer,TD,1,0.3,3,0.32722222222222214,1,0.3,3,0.32722222222222214,1,0.3,3,0.32722222222222214,1,0.3,3,0.32722222222222214,1,0.3,3,0.32722222222222214,1,0.3,3,0.32722222222222214,1,0.3,3,0.32722222222222214,See Supplementary Information explanatory notes (section 4.10)
108,Use-on-Land,UOL Mineral N-fertilizer ,N_GW_MF,N emission to water (GroundWater),% N applied min fertilizer,TD,9,0,22,20.38888888888889,9,0,22,20.38888888888889,9,0,22,20.38888888888889,9,0,22,20.38888888888889,9,0,22,20.38888888888889,9,0,22,20.38888888888889,9,0,22,20.38888888888889,See Supplementary Information explanatory notes (section 4.10)
109,Use-on-Land,UOL Mineral N-fertilizer ,N2O_MF,N2O-N emission,% N applied min fertilizer,TD,1,0.3,3,0.32722222222222214,1,0.3,3,0.32722222222222214,1,0.3,3,0.32722222222222214,1,0.3,3,0.32722222222222214,1,0.3,3,0.32722222222222214,1,0.3,3,0.32722222222222214,1,0.3,3,0.32722222222222214,See Supplementary Information explanatory notes (section 4.10)
110,Use-on-Land,UOL Mineral N-fertilizer ,NH3_MF,NH3-N emission,% N applied min fertilizer,TD,0,0,3,0.5,0,0,3,0.5,0,0,3,0.5,0,0,3,0.5,0,0,3,0.5,0,0,3,0.5,0,0,3,0.5,See Supplementary Information explanatory notes (section 4.10)
111,Use-on-Land,UOL Mineral N-fertilizer ,N_stored_MF,N stored in soil,% N applied min fertilizer,TD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,See Supplementary Information explanatory notes (section 4.10)
112,Use-on-Land,UOL Mineral N-fertilizer ,N_uptaken_MF,N uptaken by plants,% N applied min fertilizer,TD,80,64,96,42.666666666666664,80,64,96,42.666666666666664,80,64,96,42.666666666666664,80,64,96,42.666666666666664,80,64,96,42.666666666666664,80,64,96,42.666666666666664,80,64,96,42.666666666666664,See Supplementary Information explanatory notes (section 4.10)
113,Use-on-Land,UOL Mineral P-fertilizer ,P_leached_MF,"P lost to water (run-off, erosion, drainage, from stables)-Surface Water",% P applied Sol fract,TD,4,3.2,4.8,0.10666666666666676,4,3.2,4.8,0.10666666666666676,4,3.2,4.8,0.10666666666666676,4,3.2,4.8,0.10666666666666676,4,3.2,4.8,0.10666666666666676,4,3.2,4.8,0.10666666666666676,4,3.2,4.8,0.10666666666666676,See Supplementary Information explanatory notes (section 4.10)
114,Use-on-Land,UOL Mineral P-fertilizer ,P_leached_MF_GW,"P lost to water (run-off, erosion, drainage, from stables)-Ground Water",% P applied Sol fract,TD,4,3.2,4.8,0.10666666666666676,4,3.2,4.8,0.10666666666666676,4,3.2,4.8,0.10666666666666676,4,3.2,4.8,0.10666666666666676,4,3.2,4.8,0.10666666666666676,4,3.2,4.8,0.10666666666666676,4,3.2,4.8,0.10666666666666676,See Supplementary Information explanatory notes (section 4.10)
115,Technology,Dewatering,Polymer_dec,Polymer consumption dewatering unit,kg/kg DM,TD,0.011300000000000001,0.0075,0.011300000000000001,8.022222222222224e-07,0,0,0,0,0.011300000000000001,0.0075,0.011300000000000001,8.022222222222224e-07,0.011300000000000001,0.0075,0.011300000000000001,8.022222222222224e-07,0,0,0,0,0.011300000000000001,0.0075,0.011300000000000001,8.022222222222224e-07,0,0,0,0,Primary data from plant operators
116,Technology,Dewatering,El_dec,Electricity consumption dewatering unit,kWh/kg DM,TD,0.061200000000000004,0.053200000000000004,0.0692,1.0666666666666684e-05,0,0,0,0,0.061200000000000004,0.053200000000000004,0.0692,1.0666666666666684e-05,0.061200000000000004,0.053200000000000004,0.0692,1.0666666666666684e-05,0,0,0,0,0.061200000000000004,0.053200000000000004,0.0692,1.0666666666666684e-05,0,0,0,0,Primary data from plant operators
117,Technology,Mono-Incineration (or Mono-Pyrolysis),Usagerate_inc,Annual capacity mono-incineration,kg/kg ww,TD,0,0,0,0,440000000,352000000,528000000,1290666666666666.5,387500000,310000000,465000000,1001041666666666.6,387500000,310000000,465000000,1001041666666666.6,109500000,87600000,131400000,79935000000000,5998340.248962655,4798672.199170124,7198008.298755186,239867238282.16882,0,0,0,0,Assumed a range ±20% around default value
118,Technology,Mono-Incineration (or Mono-Pyrolysis),Labor_inc,man*hour needed ,(man*hour)/year,TD,0,0,0,0,126719.99999999999,101375.99999999999,152064,107053056,126720.00000000001,101376.00000000001,152064.00000000003,107053055.99999978,126720.00000000001,101376.00000000001,152064.00000000003,107053055.99999978,52800,42240,63360,18585600,4224,3379.2,5068.8,118947.84000000005,0,0,0,0,Assumed a range ±20% around default value
119,Technology,Mono-Incineration (or Mono-Pyrolysis),el_inc,electricity recovery efficiency mono incinerator,% LHV ww (ww: wet weight),TD,0,0,0,0,30,28,33,1.0555555555555556,15.724137931034484,14.731034482758623,16.551724137931036,0.1385017835909663,15.724137931034484,14.731034482758623,16.551724137931036,0.1385017835909663,15.117836585454144,14.731034482758623,16.551724137931036,0.15334889445138186,0,0,0,0,0,0,0,0,Based on primary data and ranges provided in ref. 10
120,Technology,Mono-Incineration (or Mono-Pyrolysis),NH3,NH3 consumption,kg/kg ww,TD,0,0,0,0,8762.567672080433,7010.054137664347,10515.08120649652,511883.9480519286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
121,Technology,Mono-Incineration (or Mono-Pyrolysis),AC,AC consumption,kg/kg ww,TD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
122,Technology,Mono-Incineration (or Mono-Pyrolysis),CaO3,CaO consumption,kg/kg ww,TD,0,0,0,0,1023255.8139534883,818604.6511627906,1227906.976744186,6980349738.597439,0,0,0,0,0,0,0,0,0,0,0,0,63.86721991701244,51.093775933609955,76.64066390041494,27.19347853285348,0,0,0,0,Assumed a range ±20% around default value
123,Technology,Mono-Incineration (or Mono-Pyrolysis),Water_pr_inc,Processing water consumption,kg/kg ww,TD,0,0,0,0,493426.14075792726,394740.9126063418,592111.3689095128,1623129042.5550773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
124,Technology,Mono-Incineration (or Mono-Pyrolysis),Water_GW_inc,Groundwater consumption,kg/kg ww,TD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
125,Technology,Mono-Incineration (or Mono-Pyrolysis),HCl,HCl consumption,kg/kg ww,TD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
126,Technology,Mono-Incineration (or Mono-Pyrolysis),CaCO3,CaCO consumption,kg/kg ww,TD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
127,Technology,Mono-Incineration (or Mono-Pyrolysis),NaOH,NaOH consumption,kg/kg ww,TD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
128,Technology,Mono-Incineration (or Mono-Pyrolysis),El_inc,El consumption,kg/kg ww,TD,0,0,0,0,35560711.52358855,28448569.21887084,42672853.828306265,8430428027092.583,25387931.03448276,20310344.827586208,30465517.24137931,4296980281411.0205,25387931.03448276,20310344.827586208,30465517.24137931,4296980281411.0205,7174137.931034483,5739310.344827587,8608965.51724138,343121700356.7183,599.8340248962655,479.86721991701245,719.8008298755186,2398.672382821694,0,0,0,0,Assumed a range ±20% around default value
129,Technology,Mono-Incineration (or Mono-Pyrolysis),Heavyoil_inc,Heavyoil consumption,kg/kg ww,TD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9045643153526965,5.523651452282158,8.285477178423236,0.31782005589894524,0,0,0,0,Assumed a range ±20% around default value
130,Technology,Mono-Incineration (or Mono-Pyrolysis),Lubricant_inc,Lubricant consumption,kg/kg ww,TD,0,0,0,0,1204.6403712296983,963.7122969837586,1445.5684454756379,9674.38949330949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
131,Technology,Mono-Incineration (or Mono-Pyrolysis),Natgas_inc,Natgas consumption,kg/kg ww,TD,0,0,0,0,9664346.481051818,7731477.184841454,11597215.777262181,622663952705.4609,14787356.321839083,11829885.057471266,17744827.586206898,1457772713260.2256,14787356.321839083,11829885.057471266,17744827.586206898,1457772713260.2256,4178620.689655173,3342896.5517241387,5014344.827586208,116405805786.76149,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
132,Technology,Mono-Incineration (or Mono-Pyrolysis),Silica_sand,Silica consumption,kg/kg ww,TD,0,0,0,0,6125290.023201856,4900232.018561484,7350348.027842227,250127852455.57422,5394431.554524362,4315545.2436194895,6473317.865429235,193999278642.98782,5394431.554524362,4315545.2436194895,6473317.865429235,193999278642.98782,1524361.9489559166,1219489.5591647332,1829234.3387471,15491195676.164522,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
133,Technology,Mono-Incineration (or Mono-Pyrolysis),H2SO4,H2SO4 consumption,kg/kg ww,TD,0,0,0,0,211322.50580046402,169058.00464037122,253587.0069605568,297714676.3852471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
134,Technology,Mono-Incineration (or Mono-Pyrolysis),NaCl,NaCl consumption,kg/kg ww,TD,0,0,0,0,17593.19412219644,14074.555297757153,21111.832946635728,2063469.8628085817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
135,Technology,Mono-Incineration (or Mono-Pyrolysis),Diesel_inc,Diesel consumption,kg/kg ww,TD,0,0,0,0,376024.7486465584,300819.7989172467,451229.69837587007,942630743.9647131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
136,Technology,Mono-Incineration (or Mono-Pyrolysis),HF,HF emission to air,kg/kg ww,TD,0,0,0,0,6.25676720804331e-07,5.005413766434647e-07,7.508120649651972e-07,2.6098090597097286e-15,0,0,0,0,0,0,0,0,2.483333333333333e-06,1.9866666666666666e-06,2.9799999999999994e-06,4.111296296296289e-14,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
137,Technology,Mono-Incineration (or Mono-Pyrolysis),NO,NO emission to air,kg/kg ww,TD,0,0,0,0,0.00032869296210363494,0.00026295436968290796,0.0003944315545243619,7.202604222430795e-10,0.00011494252873563219,9.195402298850576e-05,0.00013793103448275863,8.807856608094432e-11,0.00011494252873563219,9.195402298850576e-05,0.00013793103448275863,8.807856608094432e-11,0.0012171920249999988,0.000973753619999999,0.0014606304299999986,9.877042838157326e-09,1.2302158273381294e-05,9.841726618705035e-06,1.4762589928057552e-05,1.0089539878888261e-12,0,0,0,0,Assumed a range ±20% around default value
138,Technology,Mono-Incineration (or Mono-Pyrolysis),SOx,SOx emission to air,kg/kg ww,TD,0,0,0,0,7.54060324825986e-06,6.032482598607888e-06,9.048723897911831e-06,3.7907131565111437e-13,1.2183908045977013e-05,9.74712643678161e-06,1.4620689655172416e-05,9.896507684854906e-13,1.2183908045977013e-05,9.74712643678161e-06,1.4620689655172416e-05,9.896507684854906e-13,0.00048395554913999953,0.0003871644393119996,0.0005807466589679995,1.5614198236226553e-09,1.7122302158273384e-05,1.3697841726618708e-05,2.054676258992806e-05,1.954488207994764e-12,0,0,0,0,Assumed a range ±20% around default value
139,Technology,Mono-Incineration (or Mono-Pyrolysis),Dust,Dust emission to air,kg/kg ww,TD,0,0,0,0,9.976798143851506e-07,7.981438515081204e-07,1.1972157772621807e-06,6.635766746877253e-15,1.4942528735632185e-06,1.195402298850575e-06,1.7931034482758622e-06,1.488527766767956e-14,1.4942528735632185e-06,1.195402298850575e-06,1.7931034482758622e-06,1.488527766767956e-14,1.65e-05,1.32e-05,1.98e-05,1.8149999999999972e-12,6.604316546762591e-08,5.283453237410072e-08,7.925179856115109e-08,2.907799803322806e-17,0,0,0,0,Assumed a range ±20% around default value
140,Technology,Mono-Incineration (or Mono-Pyrolysis),Ammonia,Ammonia emission to air,kg/kg ww,TD,0,0,0,0,3.0007733952049497e-06,2.40061871616396e-06,3.6009280742459395e-06,6.003093979579914e-14,6.896551724137932e-06,5.517241379310345e-06,8.275862068965518e-06,3.1708283789139887e-13,6.896551724137932e-06,5.517241379310345e-06,8.275862068965518e-06,3.1708283789139887e-13,4.1666666666666665e-05,3.3333333333333335e-05,4.9999999999999996e-05,1.157407407407404e-11,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
141,Technology,Mono-Incineration (or Mono-Pyrolysis),Hg,Hg emission to air,kg/kg ww,TD,0,0,0,0,9.976798143851508e-10,7.981438515081206e-10,1.197215777262181e-09,6.635766746877259e-21,0,0,0,0,0,0,0,0,6.616666666666667e-09,5.293333333333334e-09,7.94e-09,2.918685185185184e-19,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
142,Technology,Mono-Incineration (or Mono-Pyrolysis),Cd,Cd emission to air,kg/kg ww,TD,0,0,0,0,3.9984532095901e-09,3.19876256767208e-09,4.7981438515081195e-09,1.0658418712854286e-19,0,0,0,0,0,0,0,0,6.616666666666667e-09,5.293333333333334e-09,7.94e-09,2.918685185185184e-19,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
143,Technology,Mono-Incineration (or Mono-Pyrolysis),CO,CO emission to air,kg/kg ww,TD,0,0,0,0,2.5986078886310903e-05,2.078886310904872e-05,3.1183294663573085e-05,4.501841972570496e-12,6.896551724137932e-06,5.517241379310345e-06,8.275862068965518e-06,3.1708283789139887e-13,6.896551724137932e-06,5.517241379310345e-06,8.275862068965518e-06,3.1708283789139887e-13,0.00014916666666666667,0.00011933333333333334,0.00017900000000000001,1.4833796296296216e-10,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
144,Technology,Mono-Incineration (or Mono-Pyrolysis),TOC,TOC emission to air,kg/kg ww,TD,0,0,0,0,3.0007733952049497e-06,2.40061871616396e-06,3.6009280742459395e-06,6.003093979579914e-14,0,0,0,0,0,0,0,0,5.783333333333333e-06,4.626666666666666e-06,6.94e-06,2.2297962962963024e-13,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
145,Technology,Mono-Incineration (or Mono-Pyrolysis),HCl,HCl emission to air,kg/kg ww,TD,0,0,0,0,0,0,0,0,7.356321839080461e-07,5.885057471264369e-07,8.827586206896553e-07,3.607698066675469e-15,7.356321839080461e-07,5.885057471264369e-07,8.827586206896553e-07,3.607698066675469e-15,0,0,0,0,5.410071942446043e-05,4.328057553956834e-05,6.492086330935252e-05,1.9512585614961192e-11,0,0,0,0,Assumed a range ±20% around default value
146,Technology,Mono-Incineration (or Mono-Pyrolysis),N2O,N2O emission to air,kg/kg ww,TD,0,0,0,0,0,0,0,0,0.00026436781609195405,0.00021149425287356324,0.00031724137931034486,4.659356145681944e-10,0.00026436781609195405,0.00021149425287356324,0.00031724137931034486,4.659356145681944e-10,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
147,Technology,Mono-Incineration (or Mono-Pyrolysis),Dioxins,Dioxins emission to air,kg/kg ww,TD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8e-14,1.44e-14,2.1599999999999998e-14,2.1600000000000008e-30,0,0,0,0,Assumed a range ±20% around default value
148,Technology,MSW co-incineration,Usagerate_inc_MSW,Annual capacity co-incineration,kg/kg ww,TD,465000000,372000000,558000000,1441500000000000,0,0,0,0,465000000,372000000,558000000,1441500000000000,465000000,372000000,558000000,1441500000000000,387500000,0,0,8342013888888888,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
149,Technology,MSW co-incineration,Labor_inc_MSW,man*hour needed,(man*hour)/year,TD,126720.00000000001,101376.00000000001,152064.00000000003,107053055.99999978,0,0,0,0,126720.00000000001,101376.00000000001,152064.00000000003,107053055.99999978,126720.00000000001,101376.00000000001,152064.00000000003,107053055.99999978,126720.00000000001,0,0,892108800.0000001,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
